ts,env,dry_run,action,account_id,client_order_id,symbol,side,qty,order_type,limit_price,http_status,response
2026-07-31T16:31:11.957602+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,656abd19848a403eb17cd32aab46cc01,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:32:09.955397+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2769ed028cb441b880f383c4d86b76bf,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:33:10.812588+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,9971fb30c4d341fd8accd34cacfb6db5,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:34:10.579924+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,77771a6bab574063a6fbb7ec1a673409,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:35:11.126003+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6d08151a03364b0a8b93adf536bb391f,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:36:12.062270+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,42c543f0d5e3480d967f86e3466f13c8,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:37:10.275607+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2f6917742dc946d28399dff906424c5b,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:38:10.486632+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,9c0f653392264c85bb4c35ef3d6e42cf,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:39:11.930741+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,235c2d9122594b8dbc013d0fa3cd03b3,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:40:10.134033+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,712aa7ce740c41e598dc8d0e0c1aec47,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:41:09.364407+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6e5c1af8f7d141808fde3b833d58075e,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:42:12.368234+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,43d034ad1be74c3fbc84a6f0b7c448a3,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:43:13.692478+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a6e0a31c7b28462692e8022257893fb7,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:44:11.494290+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1c7f4fb5aa794165905915da79e64c19,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:45:11.154638+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7437c4483a884c4d8751b9d89e7d8788,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:46:10.412754+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fbe99611e0b54ee1954145604dec875b,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:47:09.510587+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,bf51232717074ba1a9704395cbd5bcd2,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:48:10.111392+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f0f0a363bc2e4d79bd4b499e3ea2dcd3,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:49:10.103850+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b870b1c3795c44b3a6b6556d61739594,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:50:10.649587+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,719b448bc0d6479480bd87e3d0119a33,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:51:10.085691+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c55161f0a75f4a7793c356cb7c4b47f9,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:52:09.927724+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,82f89979a2cc4ac2a4c8f8b216279a29,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:53:10.597922+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2fc501fcb69441608f9d294e5c22b0df,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:54:11.034020+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c65b4a93d33543f6ab2b3aeeed745962,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:55:11.653228+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1ab9e10c22e74fe39dbd173e025a0874,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:56:14.093190+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,69a4bb9ca290400db5c98ae1f6121f32,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:57:10.436077+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c8d7fb675ea745169d231606d670831b,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:58:10.021764+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a84d84c5fd254889bdbf72710e0fc2b1,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T16:59:11.878302+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,470edb0f5cf94ee497e6820f2d7657cc,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:00:12.252551+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c9741cc2bcd642e0b87989eedb7a4aed,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:01:10.706048+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d084ed66dbf54c9a9e20039f27a7cd6b,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:02:09.763995+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1298e87476ef43c2bdb6f86e173dd6d7,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:03:10.924245+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1f9c2a114c5941aa8736d325e18642ce,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:04:10.600025+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,48b90f6beecc4fbb9478ec31cdb35052,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:05:12.412935+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4ae3e3201cbb4ae1a422846e1c899c3f,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:06:11.170505+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,de87163376314b3197a66d177479d212,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:07:13.131852+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,da3f0a7be00d4c8da9d714bbd7893990,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:08:11.743909+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,571c950dbf9e4885bac0464009168ff8,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:09:09.982619+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,49237517a12b41d8bc76f88d50be9212,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:10:10.475887+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,628ee3ad34ff4d9e9cc17cfdc712ec63,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:11:11.569400+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,33ad5889c9fd4db4a21dc596bed3a8fa,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:12:11.469947+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,cf971c3ceb924406a66f73962aa0ca09,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:13:10.516608+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,026a26a7bafb4b81a16ef9cbe21eda88,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:14:10.367409+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5974722ffbab4bc4a8f77748ec68de8d,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:15:10.716337+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6648413bdf2c40beb29bec3a81a05200,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:16:10.141771+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,1a564cb2314e490a9b8ff723fdc5b02e,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:17:10.913331+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,93801c1caf93464ca24d1fa2e26afcf0,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:18:12.348795+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,92cfc6188d874ee0b3d54aaf9c1e6ab8,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:19:10.656453+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,9f295c40a207457da7128507f96bca52,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:20:13.486488+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,320e3d95a3fa412ba4df332df3bb1f0c,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:21:33.765351+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c16cecb6d0084cc3aaa4d102ae6431d2,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:22:10.157611+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a293bb04a11d401c97ce0194974dcecf,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:23:11.832120+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,0a2877d682b24ef78142db63d9829026,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:24:09.576514+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c457ca306d4c400bb5885ab2a01ca812,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:25:11.241593+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,020a6ff6993e4e1da35665569a85f793,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:26:18.682901+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,12b922c00ce141b2b1aeb988c630f2c5,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:27:10.887081+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,291cc0a7974946dfaca81c1b37c74892,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:28:11.596892+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,d1dbcd2c69ab44f7b3a16b56a96b96bc,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:29:12.868810+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,5c0d5824ed764bdd971038b06f85053d,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:30:10.393992+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ef8b0cc8fd464509a46ff1ade79312db,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:31:15.542389+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,88f1989e171346d8916cbf602efe0c06,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:32:10.384884+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,670f33fc62c94f98b6f22d692ca9a40a,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:33:11.045446+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,39bcee6ccca04b13b1d122450e39b085,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:34:10.806510+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3280f28bead042ff9f58c00a86e6fa71,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:35:10.079072+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b368ce7259fc40258416b0d38e0f76c1,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:36:10.423555+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a7fa7863a26a4092b3f66dcf30641843,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:37:10.471245+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ca333255d98d406ab06ea8f4d6008d13,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:38:10.362308+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,213ac7824d684ddfa071d28eea9f8e44,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:39:10.536206+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,8ad06432d7ce444f9942ca616c93c061,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:40:09.878888+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,205ea9a909434feb85c002dc0cec8fe1,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:41:11.435068+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f288ba3869734c72b2c587921c8ae6a4,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:42:09.490864+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7cf97ee253d3428d9887f6912460db25,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:43:10.431644+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,e176d4b4630948dcaaf4581e9df99774,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:44:10.538755+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f691f6f6a4cc4db2a655d5bf86fa14d9,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:45:10.368191+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fd81d13579f04506915f9c764f3ef3c8,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:46:10.388514+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c6858ec5cb494d489f6ea8e318a07fe6,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:47:12.011992+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,f32e2a733f684e178486afbc1eef27de,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:48:11.086521+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b889f8f4e6724c23b09ed39416d1a966,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:49:11.384178+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,48e8663d72dc4dfaa1b168b42f5ce211,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:50:10.377611+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,fb6771edff2942439b938400a4e0cc77,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:51:10.946403+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,707eb2de92fb4f56850f800f0ef47176,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:52:10.088554+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,458ed3d8c7864e00a5a632eb234899b2,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:53:09.843826+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,9c33d3e9bb724e44a4b25f645b66f53d,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:54:11.562055+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,c4949272acc84abe95d72176c22c50d8,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:55:12.025898+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,6bac8fb0f1bf4e4c83a018ebf92107c0,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:56:10.487201+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,a3dd89006f794db390617574ab10bc63,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:57:10.447765+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,0f1e780240b44d24ae648b5c0422d664,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:58:10.429340+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,05be4b3f54854f63bc8a113225f995ae,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T17:59:11.177885+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,4cc81589dbfe44debac010e8efcbc294,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:00:11.510101+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,0f8da0d82453491a82121056040360ed,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:01:11.532746+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b88ea73a15064e5ebbdcd76fb9d96477,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:02:12.102276+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,b100682744534b5b9854282e5a59cb7e,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:03:09.863266+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,7254ee58118d42e19607bc1c2aa2dc12,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:04:11.786087+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,22d414386a31416fa67750d179af9a4c,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:05:12.485174+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,518a54ac6fed4f9ca69e9d9a6ec19d92,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:06:10.230828+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2039ae72d2f4489c8ff7529b132ab300,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:07:10.611061+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,79be964beed14379b2721040a433eae9,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:08:10.450199+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,e776fe26ebfd4a0d8a46bb45606c1680,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:09:10.538688+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,edd10acc306b4243b09a2ea4159effe7,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:10:12.543841+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,ab8d83c6923444f6a9e7e15c0a894a1a,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:11:11.976434+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,3a16ef5a0a8445478f666ad3da01b4a1,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:12:11.508364+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2f1067dd4bec4a8caba3448c2576f574,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:13:10.082883+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,2302b026bff4483981d7b925976adf7a,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
2026-07-31T18:14:11.629883+00:00,paper,False,PLACE,J6HA4EBQRQFJD2J6NQH0F7M649,94e7e2c3568644c08ccab92beaf05408,AAPL,SELL,1,MARKET,,500,"{""error"": ""{\""error_code\"":\""INTERNAL_ERROR\""}""}"
